run_id,pool_id,token_pair,chain,protocol,pool_type,fee_tier,quote_method,quote_side,virtual_notional_usd,input_token,output_token,amount_in_raw,amount_out_raw,amount_in_usd,amount_out_usd,estimated_slippage_pct,estimated_price_impact_pct,sqrt_price_x96_after,initialized_ticks_crossed,gas_estimate,quote_block_number,quote_ts,quote_success,confidence,invalid_reason,read_only_safe,wallet_or_tx_touched,created_at
20260601_163613,0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,500,pool_math_fallback,token0_to_token1,20,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,13706982619291169014704,19999999999999999999,20,20.0,0.0,0.0,,,,101728097,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,500,pool_math_fallback,token0_to_token1,100,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,68534913096455845073524,99999999999999999999,100,100.0,0.0,0.0,,,,101728097,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,500,pool_math_fallback,token0_to_token1,500,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,342674565482279225367621,499999999999999999999,500,500.0,0.0,0.0,,,,101728097,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,500,pool_math_fallback,token0_to_token1,1000,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,685349130964558450735242,999999999999999999999,1000,1000.0,0.0,0.0,,,,101728097,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,500,pool_math_fallback,token0_to_token1,2000,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,1370698261929116901470485,1999999999999999999999,2000,2000.0,0.0,0.0,,,,101728097,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,500,pool_math_fallback,token1_to_token0,20,0x55d398326f99059fF775485246999027B3197955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,20000000000000000000,13706982619291169014704,20,20.0,0.0,0.0,,,,101728097,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,500,pool_math_fallback,token1_to_token0,100,0x55d398326f99059fF775485246999027B3197955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,100000000000000000000,68534913096455845073524,100,100.0,0.0,0.0,,,,101728097,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,500,pool_math_fallback,token1_to_token0,500,0x55d398326f99059fF775485246999027B3197955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,500000000000000000000,342674565482279225367621,500,500.0,0.0,0.0,,,,101728097,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,500,pool_math_fallback,token1_to_token0,1000,0x55d398326f99059fF775485246999027B3197955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,1000000000000000000000,685349130964558450735242,1000,1000.0,0.0,0.0,,,,101728097,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x36696169C63e42cd08ce11f5deeBbCeBae652050,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,500,pool_math_fallback,token1_to_token0,2000,0x55d398326f99059fF775485246999027B3197955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2000000000000000000000,1370698261929116901470485,2000,2000.0,0.0,0.0,,,,101728097,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,2500,pool_math_fallback,token0_to_token1,20,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,13706982619291169014704,19999999999999999999,20,20.0,0.0,0.0,,,,101728101,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,2500,pool_math_fallback,token0_to_token1,100,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,68534913096455845073524,99999999999999999999,100,100.0,0.0,0.0,,,,101728101,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,2500,pool_math_fallback,token0_to_token1,500,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,342674565482279225367621,499999999999999999999,500,500.0,0.0,0.0,,,,101728101,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,2500,pool_math_fallback,token0_to_token1,1000,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,685349130964558450735242,999999999999999999999,1000,1000.0,0.0,0.0,,,,101728101,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,2500,pool_math_fallback,token0_to_token1,2000,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,1370698261929116901470485,1999999999999999999999,2000,2000.0,0.0,0.0,,,,101728101,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,2500,pool_math_fallback,token1_to_token0,20,0x55d398326f99059fF775485246999027B3197955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,20000000000000000000,13706982619291169014704,20,20.0,0.0,0.0,,,,101728101,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,2500,pool_math_fallback,token1_to_token0,100,0x55d398326f99059fF775485246999027B3197955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,100000000000000000000,68534913096455845073524,100,100.0,0.0,0.0,,,,101728101,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,2500,pool_math_fallback,token1_to_token0,500,0x55d398326f99059fF775485246999027B3197955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,500000000000000000000,342674565482279225367621,500,500.0,0.0,0.0,,,,101728101,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,2500,pool_math_fallback,token1_to_token0,1000,0x55d398326f99059fF775485246999027B3197955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,1000000000000000000000,685349130964558450735242,1000,1000.0,0.0,0.0,,,,101728101,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x1401ff943D08a7E098328C1d3a9d388923B115D2,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,2500,pool_math_fallback,token1_to_token0,2000,0x55d398326f99059fF775485246999027B3197955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2000000000000000000000,1370698261929116901470485,2000,2000.0,0.0,0.0,,,,101728101,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,10000,pool_math_fallback,token0_to_token1,20,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,13706982619291169014704,19999999999999999999,20,20.0,0.0,0.0,,,,101728108,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,10000,pool_math_fallback,token0_to_token1,100,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,68534913096455845073524,99999999999999999999,100,100.0,0.0,0.0,,,,101728108,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,10000,pool_math_fallback,token0_to_token1,500,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,342674565482279225367621,499999999999999999999,500,500.0,0.0,0.0,,,,101728108,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,10000,pool_math_fallback,token0_to_token1,1000,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,685349130964558450735242,999999999999999999999,1000,1000.0,0.0,0.0,,,,101728108,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,10000,pool_math_fallback,token0_to_token1,2000,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x55d398326f99059fF775485246999027B3197955,1370698261929116901470485,1999999999999999999999,2000,2000.0,0.0,0.0,,,,101728108,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,10000,pool_math_fallback,token1_to_token0,20,0x55d398326f99059fF775485246999027B3197955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,20000000000000000000,13706982619291169014704,20,20.0,0.0,0.0,,,,101728108,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,10000,pool_math_fallback,token1_to_token0,100,0x55d398326f99059fF775485246999027B3197955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,100000000000000000000,68534913096455845073524,100,100.0,0.0,0.0,,,,101728108,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,10000,pool_math_fallback,token1_to_token0,500,0x55d398326f99059fF775485246999027B3197955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,500000000000000000000,342674565482279225367621,500,500.0,0.0,0.0,,,,101728108,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,10000,pool_math_fallback,token1_to_token0,1000,0x55d398326f99059fF775485246999027B3197955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,1000000000000000000000,685349130964558450735242,1000,1000.0,0.0,0.0,,,,101728108,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x6805E0E5333c5c3acCF2930Be4734E2b98f4Ce06,WBNB/USDT,BSC,PancakeSwap V3,concentrated_liquidity,10000,pool_math_fallback,token1_to_token0,2000,0x55d398326f99059fF775485246999027B3197955,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2000000000000000000000,1370698261929116901470485,2000,2000.0,0.0,0.0,,,,101728108,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0xf2688Fb5B81049DFB7703aDa5e770543770612C4,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,100,pool_math_fallback,token0_to_token1,20,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,13706982619291169014704,19999999999999999999,20,20.0,0.0,0.0,,,,101728113,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0xf2688Fb5B81049DFB7703aDa5e770543770612C4,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,100,pool_math_fallback,token0_to_token1,100,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,68534913096455845073524,99999999999999999999,100,100.0,0.0,0.0,,,,101728113,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0xf2688Fb5B81049DFB7703aDa5e770543770612C4,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,100,pool_math_fallback,token0_to_token1,500,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,342674565482279225367621,499999999999999999999,500,500.0,0.0,0.0,,,,101728113,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0xf2688Fb5B81049DFB7703aDa5e770543770612C4,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,100,pool_math_fallback,token0_to_token1,1000,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,685349130964558450735242,999999999999999999999,1000,1000.0,0.0,0.0,,,,101728113,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0xf2688Fb5B81049DFB7703aDa5e770543770612C4,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,100,pool_math_fallback,token0_to_token1,2000,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,1370698261929116901470485,1999999999999999999999,2000,2000.0,0.0,0.0,,,,101728113,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0xf2688Fb5B81049DFB7703aDa5e770543770612C4,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,100,pool_math_fallback,token1_to_token0,20,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,20000000000000000000,13706982619291169014704,20,20.0,0.0,0.0,,,,101728113,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0xf2688Fb5B81049DFB7703aDa5e770543770612C4,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,100,pool_math_fallback,token1_to_token0,100,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,100000000000000000000,68534913096455845073524,100,100.0,0.0,0.0,,,,101728113,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0xf2688Fb5B81049DFB7703aDa5e770543770612C4,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,100,pool_math_fallback,token1_to_token0,500,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,500000000000000000000,342674565482279225367621,500,500.0,0.0,0.0,,,,101728113,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0xf2688Fb5B81049DFB7703aDa5e770543770612C4,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,100,pool_math_fallback,token1_to_token0,1000,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,1000000000000000000000,685349130964558450735242,1000,1000.0,0.0,0.0,,,,101728113,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0xf2688Fb5B81049DFB7703aDa5e770543770612C4,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,100,pool_math_fallback,token1_to_token0,2000,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2000000000000000000000,1370698261929116901470485,2000,2000.0,0.0,0.0,,,,101728113,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,500,pool_math_fallback,token0_to_token1,20,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,13706982619291169014704,19999999999999999999,20,20.0,0.0,0.0,,,,101728118,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,500,pool_math_fallback,token0_to_token1,100,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,68534913096455845073524,99999999999999999999,100,100.0,0.0,0.0,,,,101728118,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,500,pool_math_fallback,token0_to_token1,500,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,342674565482279225367621,499999999999999999999,500,500.0,0.0,0.0,,,,101728118,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,500,pool_math_fallback,token0_to_token1,1000,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,685349130964558450735242,999999999999999999999,1000,1000.0,0.0,0.0,,,,101728118,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,500,pool_math_fallback,token0_to_token1,2000,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,1370698261929116901470485,1999999999999999999999,2000,2000.0,0.0,0.0,,,,101728118,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,500,pool_math_fallback,token1_to_token0,20,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,20000000000000000000,13706982619291169014704,20,20.0,0.0,0.0,,,,101728118,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,500,pool_math_fallback,token1_to_token0,100,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,100000000000000000000,68534913096455845073524,100,100.0,0.0,0.0,,,,101728118,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,500,pool_math_fallback,token1_to_token0,500,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,500000000000000000000,342674565482279225367621,500,500.0,0.0,0.0,,,,101728118,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,500,pool_math_fallback,token1_to_token0,1000,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,1000000000000000000000,685349130964558450735242,1000,1000.0,0.0,0.0,,,,101728118,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0x81A9b5F18179cE2bf8f001b8a634Db80771F1824,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,500,pool_math_fallback,token1_to_token0,2000,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,2000000000000000000000,1370698261929116901470485,2000,2000.0,0.0,0.0,,,,101728118,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
20260601_163613,0xc721dECCD986D54B39e8c29428A1f06155c3671e,WBNB/USDC,BSC,PancakeSwap V3,concentrated_liquidity,2500,pool_math_fallback,token0_to_token1,20,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,13706982619291169014704,19999999999999999999,20,20.0,0.0,0.0,,,,101728123,1780334209,yes,low,staticcall_failed:revert,yes,no,1780334209
