dedup_key,pool_id,token_pair,strategy_epoch,first_trace_time,source_trace_count,selected_count,intent_open_count,reuse_count,open_new_count,position_id,entry_notional_source,entry_notional_usd,entry_notional_confidence,entry_value_trusted,missing_reason,valid_entry
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494378,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779760840,60,60,60,60,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x9a993fc0eec60faaa0c391ff11b840ce16685150|base:0x9a993fc0eec60faaa0c391ff11b840ce16685150|0|494378,0x9a993fc0eec60faaa0c391ff11b840ce16685150,base:0x9a993fc0eec60faaa0c391ff11b840ce16685150,0,1779760840,60,60,60,60,0,shadow-pos-68ad1af5798162ee842fb8a8,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494379,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779764440,60,60,60,60,0,shadow-pos-1bd7fecdcc51c98d372e38d1,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494379,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779764440,60,60,60,60,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x9a993fc0eec60faaa0c391ff11b840ce16685150|base:0x9a993fc0eec60faaa0c391ff11b840ce16685150|0|494379,0x9a993fc0eec60faaa0c391ff11b840ce16685150,base:0x9a993fc0eec60faaa0c391ff11b840ce16685150,0,1779764440,60,60,60,60,0,shadow-pos-68ad1af5798162ee842fb8a8,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494380,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779768039,60,60,60,60,0,shadow-pos-1bd7fecdcc51c98d372e38d1,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494380,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779768039,60,60,60,60,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x9a993fc0eec60faaa0c391ff11b840ce16685150|base:0x9a993fc0eec60faaa0c391ff11b840ce16685150|0|494380,0x9a993fc0eec60faaa0c391ff11b840ce16685150,base:0x9a993fc0eec60faaa0c391ff11b840ce16685150,0,1779768039,60,60,60,60,0,shadow-pos-68ad1af5798162ee842fb8a8,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494381,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779771640,60,60,60,60,0,shadow-pos-1bd7fecdcc51c98d372e38d1,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494381,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779771640,60,60,60,60,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x9a993fc0eec60faaa0c391ff11b840ce16685150|base:0x9a993fc0eec60faaa0c391ff11b840ce16685150|0|494381,0x9a993fc0eec60faaa0c391ff11b840ce16685150,base:0x9a993fc0eec60faaa0c391ff11b840ce16685150,0,1779771640,60,60,60,60,0,shadow-pos-68ad1af5798162ee842fb8a8,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494382,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779775264,59,59,59,58,1,shadow-pos-1bd7fecdcc51c98d372e38d1,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494382,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779775264,59,59,59,59,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x9a993fc0eec60faaa0c391ff11b840ce16685150|base:0x9a993fc0eec60faaa0c391ff11b840ce16685150|0|494382,0x9a993fc0eec60faaa0c391ff11b840ce16685150,base:0x9a993fc0eec60faaa0c391ff11b840ce16685150,0,1779775264,59,59,59,59,0,shadow-pos-68ad1af5798162ee842fb8a8,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494383,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779778839,59,59,59,59,0,shadow-pos-c54032c0497176605ef6f2c9,joined_position_amount_usd,1000.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494383,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779778839,59,59,59,59,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x9a993fc0eec60faaa0c391ff11b840ce16685150|base:0x9a993fc0eec60faaa0c391ff11b840ce16685150|0|494383,0x9a993fc0eec60faaa0c391ff11b840ce16685150,base:0x9a993fc0eec60faaa0c391ff11b840ce16685150,0,1779778839,59,59,59,59,0,shadow-pos-68ad1af5798162ee842fb8a8,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494384,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779782442,60,60,60,60,0,shadow-pos-c54032c0497176605ef6f2c9,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494384,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779782442,60,60,60,60,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x9a993fc0eec60faaa0c391ff11b840ce16685150|base:0x9a993fc0eec60faaa0c391ff11b840ce16685150|0|494384,0x9a993fc0eec60faaa0c391ff11b840ce16685150,base:0x9a993fc0eec60faaa0c391ff11b840ce16685150,0,1779782442,14,14,14,14,0,shadow-pos-68ad1af5798162ee842fb8a8,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494385,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779786039,59,59,59,59,0,shadow-pos-c54032c0497176605ef6f2c9,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494385,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779786039,59,59,59,59,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494386,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779789639,58,58,58,58,0,shadow-pos-c54032c0497176605ef6f2c9,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494386,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779789639,58,58,58,58,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494387,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779793240,58,58,58,58,0,shadow-pos-c54032c0497176605ef6f2c9,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494387,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779793240,58,58,58,58,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494388,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779796839,60,60,60,60,0,shadow-pos-c54032c0497176605ef6f2c9,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494388,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779796839,60,60,60,60,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|0|494388,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,0,1779797394,15,15,15,14,1,shadow-pos-6ae39251679a4e7ff7b82816,joined_position_amount_usd,200.0,high,yes,,yes
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|0|494389,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,0,1779800439,60,60,60,59,0,shadow-pos-6ae39251679a4e7ff7b82816,joined_position_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494389,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779800439,60,60,60,59,0,shadow-pos-c54032c0497176605ef6f2c9,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494389,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779800439,60,60,60,59,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|0|494390,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,0,1779804040,60,60,60,60,0,shadow-pos-6ae39251679a4e7ff7b82816,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494390,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779804040,60,60,60,60,0,shadow-pos-c54032c0497176605ef6f2c9,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494390,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779804040,60,60,60,60,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|0|494391,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,0,1779807640,60,60,60,60,0,shadow-pos-6ae39251679a4e7ff7b82816,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494391,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779807640,60,60,60,60,0,shadow-pos-c54032c0497176605ef6f2c9,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494391,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779807640,60,60,60,60,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|0|494392,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,0,1779811266,59,59,59,59,0,shadow-pos-6ae39251679a4e7ff7b82816,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494392,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779811266,59,59,59,59,0,shadow-pos-c54032c0497176605ef6f2c9,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494392,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779811266,59,59,59,59,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|0|494392,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,0,1779811480,55,55,55,54,1,shadow-pos-810ebf927edcd7627385b4cb,joined_position_amount_usd,200.0,high,yes,,yes
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|0|494393,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,0,1779814839,59,59,59,59,0,shadow-pos-6ae39251679a4e7ff7b82816,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494393,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779814839,59,59,59,59,0,shadow-pos-c54032c0497176605ef6f2c9,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494393,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779814839,59,59,59,59,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|0|494393,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,0,1779814839,59,59,59,58,0,shadow-pos-810ebf927edcd7627385b4cb,joined_position_amount_usd,200.0,medium,yes,,yes
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|0|494394,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,0,1779818439,59,59,59,59,0,shadow-pos-6ae39251679a4e7ff7b82816,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494394,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779818439,59,59,59,58,1,shadow-pos-c54032c0497176605ef6f2c9,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494394,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779818439,59,59,59,59,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|0|494394,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,0,1779818439,59,59,59,59,0,shadow-pos-810ebf927edcd7627385b4cb,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|0|494395,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,0,1779822039,60,60,60,60,0,shadow-pos-6ae39251679a4e7ff7b82816,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494395,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779822039,60,60,60,60,0,shadow-pos-75691480a4cc8ca79cee3452,joined_position_amount_usd,1000.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494395,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779822039,60,60,60,60,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|0|494395,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,0,1779822039,60,60,60,60,0,shadow-pos-810ebf927edcd7627385b4cb,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|0|494396,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,0,1779825640,60,60,60,59,0,shadow-pos-6ae39251679a4e7ff7b82816,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494396,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779825640,60,60,60,59,0,shadow-pos-75691480a4cc8ca79cee3452,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494396,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779825640,60,60,60,59,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|0|494396,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,0,1779825640,60,60,60,59,0,shadow-pos-810ebf927edcd7627385b4cb,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|0|494397,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,0,1779829240,60,60,60,60,0,shadow-pos-6ae39251679a4e7ff7b82816,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494397,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779829240,60,60,60,60,0,shadow-pos-75691480a4cc8ca79cee3452,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494397,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779829240,60,60,60,60,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|0|494397,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,0,1779829240,60,60,60,60,0,shadow-pos-810ebf927edcd7627385b4cb,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|0|494398,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,0,1779832840,60,60,60,60,0,shadow-pos-6ae39251679a4e7ff7b82816,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494398,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779832840,60,60,60,60,0,shadow-pos-75691480a4cc8ca79cee3452,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494398,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779832840,60,60,60,60,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1|0|494398,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,base:0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,0,1779832840,60,60,60,60,0,shadow-pos-810ebf927edcd7627385b4cb,first_position_mark_amount_usd,200.0,medium,yes,,yes
0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38|0|494399,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,base:0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,0,1779836439,60,60,60,60,0,shadow-pos-6ae39251679a4e7ff7b82816,first_position_mark_amount_usd,200.0,medium,yes,,yes
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59|0|494399,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,base:0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,0,1779836439,60,60,60,60,0,shadow-pos-75691480a4cc8ca79cee3452,first_position_mark_amount_usd,1000.0,medium,yes,,yes
0x4e962bb3889bf030368f56810a9c96b83cb3e778|base:0x4e962bb3889bf030368f56810a9c96b83cb3e778|0|494399,0x4e962bb3889bf030368f56810a9c96b83cb3e778,base:0x4e962bb3889bf030368f56810a9c96b83cb3e778,0,1779836439,60,60,60,60,0,shadow-pos-fac1c5c8b2abd1f13184b34b,first_position_mark_amount_usd,200.0,medium,yes,,yes
